Declaration ID,Date,Office ID,Process Type,Import Type,Import Use,Payment Type,Mode of Transport,Declarant ID,Importer ID,Seller ID,Courier ID,HS10 Code,Country of Departure,Country of Origin,Tax Rate,Tax Type,Country of Origin Indicator,Net Mass,Item Price,Fraud,Critical Fraud
84643056,2021-06-07,13,B,11,21,11,10,M64ILNR,3IOPGMG,YNEANRG,,6702909000,CN,CN,8.0,A,G,210.0,6111.0,0,0
56417523,2021-06-07,30,B,94,21,11,40,3CJLNL0,W5LE3MT,PI4EFF6,,8903991000,JP,JP,8.0,A,G,2043.5,777551.75,0,0
39938379,2021-06-07,20,B,11,21,11,10,GKIYMO3,SCPKKU7,RP818EB,,9611001000,CN,CN,8.0,A,B,2.6,793.52,0,0
46359196,2021-06-07,40,B,11,21,11,10,CLNLGBK,ZZOZXYI,4LLCH3T,,3402110000,VN,VN,8.0,A,Y,1.5,188.1,0,0
94162139,2021-06-07,40,B,11,21,18,40,JPG9LUQ,DTBL7MH,K6NLWFE,,7318160000,US,US,8.0,A,Y,1.0,19.5,0,0
16739359,2021-06-07,20,B,11,21,21,10,30KWO4D,G04YJZL,W2O1BC0,,6204520000,CN,CN,13.0,A,G,8.0,404.0,1,1
77182204,2021-06-07,20,B,11,11,11,10,OZB7KED,B6SDM52,RZM2Z77,,8543909090,DE,DE,0.0,FEU1,G,180.0,3258.0000000000005,1,1
82666775,2021-06-07,37,B,11,28,18,10,2GVTDXU,WFZCYYU,E81OXYA,,3923900000,CN,KR,6.5,CIT,Y,2860.1,5434.19,0,0
85836972,2021-06-07,30,B,11,21,11,10,PF1L1IG,E2KIOB7,XUG2ROX,,6202931000,CN,CN,13.0,A,B,632.0,47779.2,1,1
78136835,2021-06-07,30,B,11,21,14,10,M64ILNR,0RPLAAQ,KILND1W,,3907999000,DE,DE,6.5,C,Y,20.0,626.0,0,0
67398938,2021-06-07,10,B,11,21,11,10,0LA5GOR,UHYWN3J,E2JLBGN,,4911990000,DE,CZ,0.0,A,G,1.0,2.7,0,0
99769979,2021-06-07,10,B,94,23,11,10,UTNPOCA,YM78H7Z,WQ3I9WM,I4FFXR,910111000,CN,CN,377.3,W2,E,12000.0,2256000.0,0,0
36561812,2021-06-07,16,B,11,21,11,40,CC802L0,CGCF3H9,0P2MHVY,MWIDNS,8471601040,IE,IE,0.0,C,S,1.2,3040.08,0,0
70980267,2021-06-07,30,B,11,21,11,10,A7POIBB,80I7I36,MO5FQNI,,9503003911,CN,CN,8.0,A,B,13.0,1939.6,0,0
26952105,2021-06-07,20,B,11,21,11,10,PF1L1IG,7KGLWW5,DC8ZFRX,,6208921000,CN,CN,5.2,FCN1,B,20.0,1652.0,0,0
61819148,2021-06-07,40,B,11,21,11,40,AX4CW6G,Z9L75J4,M9T2XIX,MWIDNS,8504409099,TH,DE,4.9,CIT,Y,0.5,218.1,0,0
39131105,2021-06-07,20,B,11,21,11,10,ZGNH4UK,EPIIL7G,WIQB70R,,7117193000,AU,HK,8.0,A,E,2.0,73.4,0,0
16297446,2021-06-07,40,B,11,21,11,40,JLE5FET,0JHQM27,NPKQ6XY,,4401310000,VN,VN,0.0,FAS1,Y,576780.0,21975318.0,0,0
12258849,2021-06-07,20,B,11,21,11,10,3L9AEFP,7C2P21S,VH8BK8T,,6404199000,US,US,0.0,FUS1,E,6.8,1821.04,0,0
42476695,2021-06-07,41,B,87,21,14,10,NXUZ10S,OOQSBKL,86EQFBX,,8517624090,MY,KR,0.0,C,Y,6.8,48946.4,0,0
22510474,2021-06-07,13,B,11,26,13,10,CE5A93F,HFV8WOP,MZO6SE2,HE8ATP,8543709090,CA,CN,8.0,A,E,3.3,83.16,0,0
77365655,2021-06-07,40,B,11,21,11,40,RZXCX7U,OFCPEH5,4YJMNDP,,9401619000,IT,IT,0.0,C,Y,90.0,1368.0,1,1
48782146,2021-06-07,20,B,11,21,11,10,DWNJQL8,1L5TDFS,VA2WM99,,4202999000,CN,CN,8.0,A,Y,0.6,5.819999999999999,0,0
31123418,2021-06-07,40,B,11,21,11,40,PF1L1IG,EGT0BCX,1PX53Y5,,7117191000,CN,CN,8.0,A,E,1.1,75.02000000000002,0,0
61252083,2021-06-07,40,B,11,21,11,40,OZB7KED,04SJ8U8,A01DJRV,W6UCD9,1904901010,CN,CN,50.0,L,E,22000.0,7834200.000000001,0,0
30206445,2021-06-07,20,B,11,21,11,10,Y7GUHAF,AUXTSR4,7PN0VA5,,7112929000,KR,KR,3.0,A,B,1.3,7568.86,0,0
68383178,2021-06-07,20,B,11,21,11,50,3AWZO88,6TASC7U,U99X1XP,,4202121020,HK,CN,8.0,A,Y,1.2,153.6,0,0
67698460,2021-06-07,20,B,11,21,11,50,RK0EFIS,ROALYLQ,0LMYIBW,,9018902090,US,US,1.3,C3,S,3.6,5463.72,1,1
37631794,2021-06-07,40,B,11,21,11,10,UTNPOCA,8OZ1RD1,I3KMUXF,,3926909000,CN,CN,8.0,A,Y,38.2,22.92,1,1
65507173,2021-06-07,40,B,11,21,11,40,07Y5H2F,7HMLMQX,EUNA5DD,,8426190000,SG,KR,0.0,C,S,2151330.0,8605320.0,0,0
38917197,2021-06-07,10,B,11,21,43,10,WBQKENF,Z8256XQ,C4NMQRJ,,6404199000,CN,CN,9.1,E1,E,1200.0,321360.0,0,0
96957659,2021-06-07,20,B,11,21,11,10,H3RWZG0,JFCEX5Z,GZCXSWZ,,6505009029,IT,IT,0.0,FEU1,B,2.1,7.77,1,1
83353015,2021-06-07,40,B,11,21,11,10,8EF0CRI,SCB8TNM,QVOILJP,,9018902090,US,US,1.3,C3,Y,3.6,5463.72,1,1
71835758,2021-06-07,40,B,11,21,11,40,XCIAAPR,62L4ZHF,X8V2CQS,,710807000,CN,CN,27.0,A,Y,120000.0,31824000.0,0,0
96338513,2021-06-07,40,B,11,21,11,10,SM89FYN,AEOVSOK,981QKIR,,7229200000,CN,CN,0.0,FCN1,E,20000.0,7552000.0,0,0
59094446,2021-06-07,16,B,11,21,43,40,LY5ONFW,UMSDR8O,H3MBN3A,,8544429090,CN,CN,8.0,A,E,133.0,1210.3,1,1
21787655,2021-06-07,40,B,11,21,11,10,DB9B0VN,86IEBNZ,,,6204430000,CN,CN,13.0,A,G,5.0,624.0,1,1
59714575,2021-06-07,30,B,11,21,11,10,8FIQMFG,H7UITP2,FST3IQJ,,3926909000,CN,CN,6.5,C,Y,8.4,5.04,1,1
19596454,2021-06-07,40,B,94,21,18,40,TWNONMM,6XWK3ZE,,W6UCD9,4409222000,ID,ID,0.0,FAS1,Y,2214.0,1101907.8,0,0
54386717,2021-06-07,20,B,11,21,14,40,CAMN5SR,KGR47BK,00HBY7O,,3824999090,CN,CN,0.0,FCN1,S,14233.0,177912.5,1,2
18241227,2021-06-07,39,B,11,21,43,10,8IWVCL0,YQUXIEY,ROKKMM3,5V1OQR,8423100000,TW,TW,8.0,A,E,540.0,299214.0,0,0
66593127,2021-06-07,20,B,11,21,11,10,FVI4U22,9QIQ8NR,XOWXO9L,,4202922000,CN,CN,4.8,FCN1,G,36.0,2142.0,0,0
64175052,2021-06-07,40,B,11,21,11,40,HBA4R25,3HK6WDX,C69BX3C,,2005999000,CN,CN,18.0,FCN1,E,48320.0,4575904.0,0,0
63070087,2021-06-07,40,B,15,11,11,10,F463TSU,8MP484E,LAKLI0Q,5V1OQR,9503003493,JP,CN,8.0,A,Y,2.0,526.0,1,1
21670011,2021-06-07,10,B,11,21,18,10,4W1KQIQ,M46C6P9,3FPEL39,,8538903000,CZ,CZ,8.0,A,S,291.6,2309909.4000000004,0,0
44714088,2021-06-07,20,B,11,21,11,10,H3RWZG0,S3ZBMRH,NPKQ6XY,,1211901999,CN,CN,8.0,A,B,10000.0,604000.0,0,0
41808156,2021-06-07,40,B,11,21,11,40,OZB7KED,RX0108C,Z9NWUE5,,3926909000,CN,CN,3.4,FCN1,G,13.0,7.8,0,0
63965495,2021-06-07,40,B,11,21,11,40,DWNJQL8,J9JCQHZ,XUNAG9Y,,2005999000,CN,CN,18.0,FCN1,G,8500.0,804950.0,0,0
32288615,2021-06-07,40,B,94,23,18,50,G7PWLTZ,IF5F8DH,TBYU8IT,VZIZJJ,6114909000,CN,CN,13.0,A,Y,7.9,438.45000000000016,0,0
19768134,2021-06-07,30,B,11,21,18,40,OZB7KED,PWFN85L,,W6UCD9,8543704090,MY,MY,8.0,A,E,40.0,88.0,1,1
46695964,2021-06-07,20,B,89,21,43,40,9GVIG2T,NLA015C,9URRP6X,,3926909000,HK,CN,6.5,C,E,5.0,3.0,0,0
98531601,2021-06-07,33,B,11,21,11,40,TCMOEAB,9S11JZM,Q9EOP94,,901110000,BR,BR,2.0,A,Y,19200.0,11710080.0,0,0
72967848,2021-06-07,20,B,11,21,11,10,E3Q8ABV,233CKNJ,,,9615901000,CN,CN,8.0,A,G,2.5,7.25,0,0
49374488,2021-06-07,20,B,11,21,11,10,SDXKKA0,CH7LYFJ,SL73C05,,3926903000,JP,JP,6.5,C,B,0.0,0.0,0,0
45015671,2021-06-07,20,B,11,21,43,10,9GNAJ7L,OYP7YI7,LWC0OD8,,3923500000,GB,KR,6.5,C,E,85.8,652.0799999999998,0,0
40429912,2021-06-07,40,B,11,21,43,40,GF9R28Q,7RDYSMF,HNGL11N,MWIDNS,7326909000,HK,CN,8.0,A,S,1.5,2.25,1,1
15168683,2021-06-07,40,B,94,21,43,40,E3Q8ABV,D2D2PYB,,MWIDNS,8504405090,TW,TW,3.3,C,E,93.0,5775.3,0,0
87322007,2021-06-07,20,B,11,21,11,10,H3RWZG0,2U0H6HR,HLSDTE9,,2903992090,CN,CN,5.5,C,Y,100.0,87010.0,0,0
34168023,2021-06-07,40,B,11,21,43,40,DWNJQL8,KAP8H7X,NWV14OF,,4819400000,CN,CN,0.0,C,Y,255.0,2269.5,0,0
53237000,2021-06-07,20,B,11,21,11,10,E0AGTLM,EFQ73F2,JFXRCF4,,3824996500,DE,DE,0.0,FEU1,B,4000.0,598800.0,0,0
27182103,2021-06-07,16,B,11,15,43,40,TX1V4CC,28IRRZY,NU2MPM1,,9105110000,CN,CN,0.0,FCN1,E,173.0,662434.2999999999,0,0
26859464,2021-06-07,20,B,11,11,43,10,5WBN4AQ,3OC4KGB,QOOP8MU,,4420109000,JP,JP,8.0,A,Y,2.0,45.2,1,1
31088937,2021-06-07,40,B,11,21,11,40,G0314EF,6XMAFQ1,3FZEI0F,,6104590000,US,US,13.0,A,B,1.0,1443.0,1,1
52906562,2021-06-07,40,B,11,21,11,40,DWNJQL8,8UQ4E87,WQB5H59,,3304209000,US,US,6.5,C,Y,2.7,465.48,0,0
62466367,2021-06-07,30,B,11,21,11,10,PV40YM4,ONS92NZ,OA6XK1J,,9404900000,CN,CN,4.2,FCN1,E,6272.0,144883.2,0,0
16143916,2021-06-07,30,B,11,21,43,40,PF1L1IG,RM30IRL,26W89DR,,8437109000,SG,KR,8.0,A,S,25.0,23255.0,0,0
71980781,2021-06-07,30,B,11,21,11,10,9UJYLGT,52V8T8F,5C5RKXQ,,8208400000,JP,JP,8.0,A,G,7.0,10936.1,1,1
73378381,2021-06-07,20,B,11,21,11,10,GO1EBDS,OTMWSDC,53Y7C7V,,9701101000,US,US,0.0,A,G,12.0,5139.6,0,0
43085180,2021-06-07,40,B,94,21,11,10,2ERKD1A,X7QONDR,7HKBWNE,,8703401000,MX,MX,8.0,C,E,1709.0,11426374.0,0,0
23924959,2021-06-07,40,B,11,21,18,40,RBU0EEG,IC4Q3A0,6SRASLK,,6601100000,CN,CN,13.0,A,S,245.0,69482.0,0,0
43570626,2021-06-07,40,B,11,21,14,40,GS1EHW7,YHKD9G7,1PLG40N,W5AYVM,9607199000,CN,CN,0.0,FCN1,S,3.0,83.1,1,1
58385685,2021-06-07,20,B,11,23,11,10,CY7AK0Q,WZ2PLL4,1LKA50E,,9619001090,CN,CN,0.0,C,G,8729.0,3457556.9000000013,0,0
36061430,2021-06-07,20,B,11,21,11,10,6T0AJ3G,GRSH9S3,JAYPFBL,,3915300000,JP,JP,6.5,C,B,26145.0,410476.5,0,0
28186343,2021-06-07,20,B,11,21,11,10,IN763PF,X6L6USV,FQKH1PD,,6212102000,TH,CN,13.0,A,S,18.0,999.0,1,1
24303253,2021-06-07,40,B,15,21,11,40,90QOU11,K4EXILK,YLWD55H,W6UCD9,8108901000,CN,CN,3.2,FCN1,G,1164.0,4803013.2,0,0
39356429,2021-06-07,20,B,11,21,18,40,WOGOUHN,W3V14F1,GCSHQPU,,5515299000,CN,CN,10.0,A,G,7.0,5226.9000000000015,0,0
86696216,2021-06-07,40,B,11,21,11,40,F463TSU,ZBC29B7,,,1515909090,GB,GB,0.0,FEU1,G,3180.0,838248.0000000001,0,0
16493573,2021-06-07,40,B,83,21,43,10,158PVN2,AYEGZPT,S07J714,MWIDNS,8302411000,IT,IT,0.0,FEU1,G,70.0,19656.0,0,0
42027954,2021-06-07,40,B,87,21,18,40,7GHJ33J,JZ7VSIT,,W6UCD9,6702909000,CN,CN,3.2,FCN1,S,506.1,14727.510000000002,0,0
59516321,2021-06-07,20,B,89,21,43,40,7TTJVAJ,US6DIE2,4KM1XJD,,703101000,CN,CN,135.0,W2,Y,24000.0,2272800.0,0,0
52123798,2021-06-07,40,B,11,21,11,40,44F36R4,PIIEK8X,2N9FMHR,,8479892010,CN,KR,0.0,C,G,8370.0,4365792.0,0,0
52690423,2021-06-07,40,B,11,21,18,40,TEZRJXM,6GGBI3F,ORZ6CO0,MWIDNS,3926909000,CN,CN,3.9,FCN1,Y,7.0,4.2,0,0
71959336,2021-06-07,40,B,87,21,18,40,A7POIBB,HWJDI36,7UL6G4K,VZIZJJ,303895000,VN,CN,10.0,A,E,544.2,122172.9,1,1
13419347,2021-06-07,40,B,11,21,11,10,8OYSPW0,08MHKPV,YVW1DMO,3JLK6O,6211499000,DE,BA,13.0,A,E,2.0,261.2,1,1
78226775,2021-06-07,40,B,11,21,11,40,PF1L1IG,TT5NP7I,JVN6YVC,,9102299000,KR,CH,8.0,A,E,0.2,57.22000000000001,0,0
96685026,2021-06-07,40,B,11,14,43,40,IHD6NWL,9G2O3O7,TBP5KL2,,2825602000,HK,CN,5.5,C,G,7200.0,25695360.0,0,0
97999601,2021-06-07,40,B,11,21,11,40,KWSE1HX,DXF4LV0,MBA3Y4G,,7615109020,CN,CN,4.8,FCN1,E,4546.0,186840.6,0,0
46718450,2021-06-07,13,B,11,21,14,40,8ADTPHV,PCW8KX7,GMLTC8R,,8518309000,CN,TH,4.0,C,E,1.0,108.2,0,0
22805137,2021-06-07,21,B,11,21,11,10,73Q1QQE,15YD0DT,GN1BX50,,710807000,CN,CN,27.0,C,G,14440.0,3829488.0,1,1
47447872,2021-06-07,40,B,11,21,43,40,6UIXBT4,6YNCBIW,03V4OAJ,,9405409000,CN,CN,8.0,A,E,24.0,247.2,0,0
19851499,2021-06-07,16,B,11,21,11,10,4NJOZ3J,EF2GCLI,N4I6XW6,,5407613000,CN,CN,0.0,FCN1,B,168.0,94701.6,0,0
35471439,2021-06-07,20,B,11,21,11,10,MS0RIHL,AD6QE0O,CQYRZLI,,8716100000,DE,DE,0.0,FEU1,S,9300.0,5195910.0,0,0
22090550,2021-06-07,30,B,11,21,43,10,H3RWZG0,NAUQTEB,LOH7K0F,,9503003300,CN,CN,0.0,C,S,938.0,115186.4,1,2
92365381,2021-06-08,33,B,94,21,11,40,7IS620N,5VOMCFU,MOFM7EB,,5603129000,CN,CN,8.0,A,G,2359.4,309553.28,0,0
82167437,2021-06-08,30,B,11,21,11,10,S1N2WHR,8YQUEYT,818J1DT,,3926909000,CN,CN,3.9,FCN1,G,690.0,414.0,0,0
98679236,2021-06-08,40,B,11,21,11,40,EC8HJIM,IGP4922,7PN0VA5,,7326909000,CN,CN,0.0,FCN1,S,46925.0,70387.5,0,0
46606489,2021-06-08,30,B,11,11,11,10,DC4LEI7,L3WR03S,IS96SHB,,305593000,CN,RU,20.0,A,G,14000.0,14562800.0,0,0
45020163,2021-06-08,40,B,11,21,11,10,RWYXI0J,HWVJ1I3,SIU478P,,2008119000,CN,CN,57.5,FCN1,E,8000.0,1780800.0,0,0
97301196,2021-06-08,20,B,11,21,11,10,AZI5L7O,J986ETI,IATHKJP,,2905450000,ID,ID,0.0,FAS1,B,20000.0,2992000.0,0,0
51649049,2021-06-08,20,B,11,21,11,10,SUIPU4K,LE7VTCU,2GRHWLT,,4420909090,CN,CN,4.8,FCN1,G,10.0,17.0,0,0
73939429,2021-06-08,20,B,11,21,11,10,ZQJIYI3,OBS4FMN,5W2OW3R,,7204490000,CA,CA,0.0,A,B,76681.0,207038.7,0,0
89682430,2021-06-08,30,B,11,21,11,40,A7POIBB,LE7VTCU,B9RWW8H,,1905901090,BD,BD,8.0,A,E,1000.0,176900.0,0,0
87308710,2021-06-08,30,B,11,21,11,10,UAU3QSC,PY5GV7G,AM05MDE,,8471601030,US,CN,0.0,C,S,130.0,30771.0,0,0
20320685,2021-06-08,40,B,11,21,11,10,FP0PREQ,NXZGW6G,,,9405103000,CN,CN,8.0,A,Y,80.0,5152.0,1,1
97919219,2021-06-08,30,B,11,21,43,10,6LV96I6,1JR1BSU,C15XLK8,,7117192000,US,US,8.0,A,S,0.3,3.6,1,1
76275676,2021-06-08,30,B,11,21,11,10,EX4Q9G2,T671XVJ,AOB545H,,3304991000,SG,KR,6.5,C,Y,1.3,231.53,0,0
27048651,2021-06-08,40,B,15,21,14,40,VPGKUO3,15YD0DT,Z39L0TW,MWIDNS,9405103000,CN,CN,8.0,A,G,3.5,225.40000000000003,0,0
96510542,2021-06-08,20,B,93,21,14,40,PF1L1IG,1XQFV5O,,MWIDNS,8481900000,SG,US,8.0,A,E,1.0,43.9,0,0
67339066,2021-06-08,20,B,11,21,11,40,7360PFF,2PYQIOO,FTOIDA2,,8483509000,IT,IT,0.0,FEU1,B,8.0,1416.0,1,1
43517791,2021-06-08,16,B,11,21,11,40,ZCCITFI,78RKRD4,CMCIAUY,W6UCD9,4016100000,CN,CN,3.2,FCN1,B,408.0,46430.4,1,1
92982366,2021-06-08,40,B,87,21,18,40,PF1L1IG,YL8OC1R,,,6403999000,UZ,CN,13.0,A,E,0.3,75.42,1,1
99939110,2021-06-08,40,B,11,21,43,40,OZB7KED,TK1B464,IHCCEYP,MWIDNS,8424909090,IT,CN,8.0,A,Y,1.8,262.8,0,0
40910936,2021-06-08,40,B,94,21,18,40,OZB7KED,5QKQBJJ,7826UV8,MWIDNS,4016991090,IT,IT,0.0,FEU1,E,3.3,446.49,0,0
53993257,2021-06-08,40,B,11,21,18,40,6P5MXLM,OD6JKZP,,W6UCD9,6205200000,VN,VN,0.0,FVN1,E,224.0,17830.399999999998,0,0
19536263,2021-06-08,20,B,11,21,11,10,8FIQMFG,O79B66V,Z64QME2,,6206401000,CN,CN,13.0,A,B,24.7,471.77,0,0
72287619,2021-06-08,40,B,11,21,11,10,92OT7J9,1JAK6BZ,QH7XJKJ,W6UCD9,3926400000,CN,CN,6.5,C,Y,72.0,280.8,0,0
13966920,2021-06-08,40,B,87,21,43,40,N12W66C,K8HGAWG,VZT6KZ8,,2008999000,VN,VN,13.5,FVN1,E,15000.0,628500.0,0,0
12293593,2021-06-08,16,B,11,21,11,40,7IS620N,E95EE0E,LG60JST,,8414519000,CN,CN,0.0,FCN1,G,1818.0,735926.4,0,0
48591224,2021-06-08,20,B,11,21,43,10,158PVN2,GLMZJTA,7MIP9L8,,6405900000,US,US,13.0,A,G,43.0,25000.2,0,0
77739315,2021-06-08,33,B,11,21,11,40,8MTRQLF,3M2CG5L,,,2207200000,CN,CN,8.0,A,G,100000.0,7100000.0,0,0
82941629,2021-06-08,20,B,11,21,11,10,E3Q8ABV,0BH6X9J,RE4JCNT,,3604909000,CN,CN,6.5,C,G,174.6,173901.6,1,1
68658569,2021-06-08,151,B,11,23,13,40,9Z8AYH4,YI1LSBI,NU62LAA,N7NYF0,9031809099,CN,KR,0.0,C,B,1.5,47.1,0,0
41757196,2021-06-08,30,B,11,21,11,10,CDO1QN6,YW917QJ,CS9UPNK,,3923100000,GB,GB,6.5,C,B,120.0,384.0,0,0
54644704,2021-06-08,40,B,11,21,11,10,R5P6P4N,MF9D9WU,I6PJM31,,603120000,CO,CO,0.0,FCO1,E,50.0,65560.0,0,0
20086721,2021-06-08,13,B,94,21,11,40,158PVN2,V45NRGI,U7I8LUN,MWIDNS,8505119000,CN,CN,8.0,A,B,11.0,1746.8000000000006,0,0
92483861,2021-06-08,30,B,11,21,43,40,DWNJQL8,QHQHQFV,B8CRQ9Y,,3926909000,NL,SE,0.0,FEU1,Y,0.5,0.3,1,2
10293340,2021-06-08,13,B,11,21,11,10,R2ESN6V,R87Q2LB,3404S0X,,3204170000,NL,DE,8.0,A,S,17.1,20489.22,0,0
73979371,2021-06-08,20,B,11,21,43,10,FP0PREQ,WYRKHJU,X3S3PP4,,3824999090,CN,CN,0.0,FCN1,S,22400.0,280000.0,0,0
66034477,2021-06-08,30,B,94,21,18,10,30KWO4D,3UMTSQ4,NS7CWRQ,,9506910000,DE,DE,0.0,FEU1,G,3.0,40.8,0,0
94889839,2021-06-08,40,B,11,21,43,40,D88DTE8,M8KP4KB,K6KHC41,,3926909000,JP,JP,6.5,C,E,26.5,15.9,0,0
21540822,2021-06-08,20,B,11,21,11,40,HKEF2UA,UNX1XRQ,8QOEWI1,,3921130000,CN,CN,0.0,FCN1,E,2655.0,487458.0,1,1
51156835,2021-06-08,30,B,11,21,43,10,31R3APF,0FPK0G9,BZE5A5S,,8708920000,US,US,8.0,A,G,217.8,35784.54,1,1
94969738,2021-06-08,40,B,11,21,14,40,U8YJ1TN,CIG38UH,,MWIDNS,3821000000,US,US,6.5,C,E,9.0,746.1,1,1
32865662,2021-06-08,20,B,11,26,11,10,8MTRQLF,YSX3NC7,BVB0RQJ,,6117104000,CN,CN,13.0,A,B,168.0,22864.8,1,1
89872976,2021-06-08,10,B,11,26,43,10,B575QI9,TF00RJE,1QZYGCU,,6202110000,VN,VN,13.0,A,G,16.0,12734.4,0,0
53734534,2021-06-08,20,B,11,21,11,10,YFZ49RP,I6ZZMA2,6SL9BBE,,8423819000,CN,CN,3.2,FCN1,E,620.0,14756.0,0,0
20218213,2021-06-08,10,B,11,21,43,40,CXWWNWO,7FICY0Y,80VT18Z,,7323930000,JP,KR,8.0,A,Y,334.6,2074.52,0,0
16428090,2021-06-08,30,B,11,21,43,10,6RV6BNL,1ZNY80M,QQCZLLU,,8504502090,PH,PH,0.0,FAS1,E,6.4,933.12,0,0
57048375,2021-06-08,30,B,11,21,11,10,7YOSHYM,05XSCCC,NVK8SUM,,3701309990,TW,MY,0.0,C,S,44.0,138142.4,0,0
76851987,2021-06-08,40,B,87,21,11,10,JJ1D4WY,LDUEBK6,EXQOH66,,8480710000,US,US,8.0,A,B,130.0,53989.0,1,1
38566614,2021-06-08,10,B,11,21,11,10,XGAIPZH,S65HFMW,0T1SMFB,,6206900000,CN,CN,13.0,A,S,1.7,492.32000000000005,0,0
51820519,2021-06-08,40,B,11,21,43,40,DWNJQL8,WX7DSB1,JP39WMM,,4011109000,US,US,5.0,A,Y,23.0,7429.0,0,0
28732196,2021-06-08,30,B,15,21,18,40,MBMUR6B,8IL8Z90,IZ68PHT,VZIZJJ,4016910000,CN,CN,2.4,FCN1,E,1000.0,5700.0,0,0
69160050,2021-06-08,20,B,11,21,11,10,NMUDCWY,LZQQFIP,M27RTMS,,4202299000,GB,MD,8.0,A,B,10.0,400.0,0,0
74653827,2021-06-08,40,B,11,21,11,40,AIM1Y2D,I1OO8IH,J2OHIGE,,7204290000,JP,JP,0.0,A,G,23630.0,229211.0,0,0
28909592,2021-06-08,30,B,11,21,18,40,6LV96I6,ANR8FQL,8VEJBM2,,6506999000,CN,CN,8.0,A,Y,3.0,1056.3000000000004,0,0
24836601,2021-06-08,20,B,11,21,11,10,GO1EBDS,XJLIF3R,OFT5PLL,,106199000,RU,RU,8.0,A,G,3.0,32471.4,0,0
72153595,2021-06-08,56,B,15,11,18,10,BZ072US,TJ6KML8,LBUY5D7,VZIZJJ,6201990000,CN,CN,13.0,A,B,75.2,65017.92000000001,0,0
47188462,2021-06-08,16,B,11,21,11,10,LYKEHJV,ZSCUQR2,XUZ258S,,9615901000,CN,CN,8.0,A,G,2.0,5.8,0,0
18147369,2021-06-08,20,B,11,21,11,40,AX4CW6G,4N1J2J3,,,5603910000,CN,CN,3.2,FCN1,G,2142.0,185497.2,0,0
66538260,2021-06-08,20,B,11,21,11,10,B28XSP7,JFTNFNH,XZ96BA0,,9018501090,DE,IL,1.3,C,G,40.1,213684.88,1,1
16945984,2021-06-08,40,B,11,21,18,10,RHMRDDK,FLS9EMA,40HO1MD,,8509809000,CN,CN,0.0,FCN1,E,5051.7,1586738.97,0,0
12407500,2021-06-08,20,B,11,21,11,10,30KWO4D,PR3DAEW,6V92VZG,,8205400000,CN,CN,8.0,A,B,29.0,69.6,0,0
39669590,2021-06-08,40,B,11,21,11,40,43MSLZK,SO9R8N4,PFAVSGC,,8543704090,CN,CN,4.2,FCN1,E,1740.0,3828.0000000000014,0,0
39675949,2021-06-08,20,B,11,21,11,10,DWNJQL8,JDYKXA6,8IQQIC3,,6204520000,CN,CN,13.0,A,Y,12.0,606.0,0,0
32366770,2021-06-08,20,B,87,21,43,40,9GVIG2T,SYX5NIT,,,6204621000,CN,CN,13.0,A,E,57.0,9655.8,0,0
99916297,2021-06-08,20,B,11,21,11,10,4NJOZ3J,QHQHQFV,GCPNHU7,,2906199000,CN,CN,0.0,FCN1,Y,100.0,254070.0,0,0
89679584,2021-06-08,40,B,11,21,11,40,NFTXIMF,8EWB7WH,,,1604204090,VN,VN,20.0,A,E,90.0,96318.0,0,0
51141340,2021-06-08,40,B,11,21,11,40,5JVKX6N,BKWYDQ3,,,307431010,GM,SN,10.0,A,E,7644.0,9509136.0,0,0
96372832,2021-06-08,20,B,11,11,11,10,JYVH8IJ,UPYTZ0G,4LFO2V5,,9401699000,VN,VN,0.0,C,Y,3600.0,258480.0,0,0
39706046,2021-06-08,40,B,87,21,11,10,WBQKENF,LWXRX7T,7NEHUU0,,3926909000,CN,CN,3.9,FCN1,E,19.5,11.7,0,0
35368480,2021-06-08,20,B,87,21,43,40,J8V7Z6E,JFTNFNH,Q2EY40Z,VZIZJJ,8536691000,HK,MX,0.0,C,E,330.3,172978.11000000002,0,0
46698395,2021-06-08,20,B,11,21,11,10,NTIBSPA,8069BH4,O3GMT68,,8538909000,VN,KR,8.0,A,G,0.5,10.0,0,0
76595433,2021-06-08,20,B,15,21,43,40,NN47CLJ,93SSSS1,3XM1M2Y,JZQYAK,4409292000,CN,CN,8.0,A,Y,16300.0,5652840.0,0,0
22655282,2021-06-08,20,B,11,21,11,40,LP6EWRR,05PPG6M,VWF51RJ,,8213001000,CN,CN,2.4,FCN1,E,632.0,230111.2,0,0
70602328,2021-06-08,20,B,11,21,11,10,F8KI8Y0,GKLIYC0,QSQVHY9,,9503003919,CN,CN,4.2,FCN1,B,2340.0,156546.0,0,0
93751327,2021-06-08,40,B,11,21,43,40,X2D9TDI,VB3CN8C,TBYU8IT,VZIZJJ,1604199090,VN,VN,0.0,FVN1,E,4770.0,2405511.0,0,0
44772992,2021-06-08,20,B,11,21,11,10,7TTJVAJ,FV1UXVR,Q0GLW6O,,4901999000,US,US,0.0,A,G,50.0,180.0,0,0
46535869,2021-06-08,16,B,11,21,14,10,AFNUX11,X867S1Y,3HJXP05,,8504402019,IN,IN,3.0,C,E,3740.5,2344919.45,1,1
29689159,2021-06-08,33,B,11,21,11,10,BFWLI6W,IS1LBYO,5AQVPBN,,7326909000,JP,JP,8.0,A,S,230.0,345.0,0,0
